webpage,loan_title,loan_description,loan_amount,interest_rate,repayment_period,loan_status,credit_score,age,education,marital_status,loan_frequence,succ_frequence,payoff_frequence,avaiable_amount,total_loan_amount,need_to_payoff,overdue_amount,overdue_times,baddle_overdue_times,income,house,house_loan,car,car_loan,company_type,company_scale,workcity,work_duration,credit_report,identity_authentication,job_authentication,income_authentication,site_authentication
http://www.we.com/loan/212257,装修,公司职员，现居福建省厦门市，从事信息传输、计算机服务和软件业行业，工作收入稳定，贷款用于装修。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,93400,13.2,36,1,6,3,2,2,1,1,0,93400,93400,28393.6,0,0,0,5,1,1,0,0,1,1,35,1,0,0,0,0,0
http://www.we.com/loan/212258,装修,公司职员，现居辽宁省沈阳市，从事租赁和商务服务业行业，工作收入稳定，贷款用于装修。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,93400,13.2,36,2,6,2,3,1,1,1,1,0,93400,0,0,0,0,5,1,1,1,1,20,1,21,1,0,0,0,0,0
http://www.we.com/loan/212259,日常生活消费,公司职员，现居江苏省苏州市，从事交通运输、仓储和邮政业行业，工作收入稳定，贷款用于日常生活消费。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,27600,12.6,24,2,6,2,2,2,1,1,1,0,27600,0,0,0,0,3,0,0,1,0,2,1,32,1,0,1,0,0,1
http://www.we.com/loan/212260,资金周转,公司高层管理人员，现居贵州省贵阳市，从事批发和零售业行业，经营稳定，收入良好，贷款用于资金周转。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,46900,12,18,2,6,3,2,2,1,1,1,0,46900,0,0,0,0,4,0,0,0,0,18,1,52,1,0,1,0,0,1
http://www.we.com/loan/212261,扩大生产/经营,公司法人，现居江苏省苏州市，从事制造业行业，经营稳定，收入良好，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,101500,12,18,2,6,2,2,1,1,1,1,0,101500,0,0,0,0,6,0,0,1,1,8,2,32,1,0,0,0,0,0
http://www.we.com/loan/212262,日常生活消费,公司职员，现居江苏省南京市，从事公共管理、社会组织和国际组织行业，工作收入稳定，贷款用于日常生活消费。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,73800,13.2,36,1,6,3,3,3,1,1,0,73800,73800,22435.2,0,0,0,5,0,0,0,0,6,1,32,1,0,0,0,0,0
http://www.we.com/loan/212263,扩大生产/经营,公司企业负责人，现居河北省石家庄市，从事制造业行业，经营稳定，收入良好，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,76100,12,18,2,6,4,1,2,1,1,1,0,76100,0,0,0,0,7,1,0,1,0,8,2,13,1,0,0,0,0,0
http://www.we.com/loan/212264,资金周转,该借款人此次借款用于资金周转。该借款人为某包装制品公司法人，该单位有10人，借款人在此工作11年，每月有稳定流水。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。 上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,50700,12,18,2,6,5,2,2,1,1,1,0,50700,0,0,0,0,7,0,0,0,0,8,1,21,1,0,0,0,0,0
http://www.we.com/loan/212265,扩大生产/经营,公司法人，现居河北省石家庄市，从事批发和零售业行业，经营稳定，收入良好，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,91300,12,18,2,6,3,1,3,1,1,1,0,91300,0,0,0,0,6,0,0,0,0,18,2,13,1,0,1,0,0,1
http://www.we.com/loan/212266,扩大生产/经营,公司职员，现居山东省烟台市，从事批发和零售业行业，工作收入稳定，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,27600,12.6,24,2,6,2,1,1,1,1,1,0,27600,0,0,0,0,4,1,1,1,0,18,1,37,1,0,1,0,0,1
http://www.we.com/loan/212267,用于购买家电,本人有固定收入，占时买家电钱不够用。还望批准。,5000,11,6,0,1,2,1,2,3,0,0,0,0,0,0,0,0,4,0,0,0,0,16,2,64,2,0,0,0,0,0
http://www.we.com/loan/212268,公司资金周转,自己开了一家小公司，做二手房的，现在想扩大规模，希望通过贵平台得到帮助，每个月都有固定收入，保证按时还款,50000,15,12,0,1,2,2,2,7,0,0,0,0,0,0,0,0,5,0,0,0,0,20,2,37,1,0,0,0,0,0
http://www.we.com/loan/212269,兼职开淘宝店做婴儿奶粉,母亲在澳大利亚，所以正好有货源，自己想平时兼职在淘宝上做下婴儿奶粉,10000,20,12,0,1,2,2,1,1,0,0,0,0,0,0,0,0,4,1,0,0,0,1,2,31,2,0,0,0,0,0
http://www.we.com/loan/212270,买房,我想拥有一个属于自己的家，请大家支持我！谢谢！,50000,20,24,0,1,2,3,1,7,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,35,2,0,1,0,0,0
http://www.we.com/loan/212271,装修,个体业主，现居云南省昆明市，从事教育行业，经营稳定，收入良好，贷款用于装修。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,62200,13.2,36,1,6,2,3,1,1,1,0,62200,62200,18908.8,0,0,0,4,1,1,1,0,15,2,53,1,0,0,0,0,0
http://www.we.com/loan/212272,日常生活消费,公司职员，现居北京省北京市，从事制造业行业，工作收入稳定，贷款用于日常生活消费。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,27600,12.6,24,2,6,3,2,2,1,1,1,0,27600,0,0,0,0,3,0,0,0,0,8,1,11,1,0,1,0,0,1
http://www.we.com/loan/212273,试一试,由人人贷平台收取由人人贷平台收取由人人贷平台收取,3000,12,9,0,1,2,3,1,26,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,11,1,0,0,0,0,0
http://www.we.com/loan/212274,周转资金,本公司短期资金周转，进货，本人自有一部分。再贷一部分,100000,15,12,0,1,3,1,3,6,0,0,0,0,0,0,0,0,7,1,0,1,0,18,2,37,3,0,0,0,0,0
http://www.we.com/loan/212275,装修房子,装修房子费用，后期更新家用电器，购买APPLE 电脑，手机登,30000,15,24,0,1,4,3,2,3,0,0,0,0,0,0,0,0,4,1,1,1,0,18,3,35,4,0,0,0,0,0
http://www.we.com/loan/212276,因开美容院资金不够需周转,有一个瓷砖店带装修的那种，因在县级城市主要冬天生意好夏季属于淡季，夏季都在农忙，所以老婆想开个美容院但是因买房装修结婚花了不小的费用所以需要资金周转。,50000,15,24,0,1,2,1,2,5,0,0,0,0,0,0,0,0,3,1,1,0,0,20,1,65,2,0,0,0,0,0
http://www.we.com/loan/212277,阿里巴巴网店备用资金,阿里巴巴网店经营目前资金短缺，需要贷款进行备货周转,50000,15,12,0,1,2,1,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,20,1,33,2,0,0,0,0,0
http://www.we.com/loan/212278,海鲜买卖急需人民币,本人因进货（梭子蟹与虾菇）急需人民币，无信用记录、名下有车有房。,28000,10,3,0,1,2,1,2,8,0,0,0,0,0,0,0,0,5,1,0,0,0,18,1,33,2,0,1,0,0,0
http://www.we.com/loan/212279,果园资金周转,本人在新疆阿克苏共青团农场种植红枣 140亩 今年第六年 累计已经投资150万元 红枣马上进入投产期了，现急需投入大量农资 农具 和烘干场地 需要资金 有合适的投资人可以来实地考察 也可以合作经营。,300000,15,12,0,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/212280,为了提高信誉度,有稳定收入，为了提高账号等级发布借款！不至于为了一万块钱丢失个人信誉！在拍拍贷已有两次借款成功经历！,10000,15,3,0,1,3,1,2,3,0,0,0,0,0,0,0,0,4,1,0,1,0,12,2,14,2,0,0,0,0,0
http://www.we.com/loan/212281,旧房翻新,老家房子太破旧了，假期回家休息舒服些，需要翻新装修。,30000,15,24,0,1,3,3,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,14,2,43,4,0,0,0,0,0
http://www.we.com/loan/212282,工程保证金,房地产工程建设保证金需要150万元，本人自己能提供100万元，缺口为50万元，质押期限为一年。,500000,15,12,0,1,2,3,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,8,4,33,3,0,0,0,0,0
http://www.we.com/loan/212283,工薪借款,我是有固定工作的国营企业工人，月收入在5500左右,30000,15,24,0,1,3,1,4,2,0,0,0,0,0,0,0,0,4,1,1,0,0,8,4,34,4,0,0,0,0,0
http://www.we.com/loan/212284,个人消费贷款,个人消费贷款，本人在国企上班，有一份稳定的工作，有房有车，兼职经营一家公司，月流水能够有20万左右,300000,13,12,0,1,2,3,2,2,0,0,0,0,0,0,0,0,6,1,1,1,0,1,4,32,4,0,1,0,0,0
http://www.we.com/loan/212285,房屋装修所需费用,刚买的房子，自己资金已经不充裕了，需要装修所需费用,50000,15,36,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/212286,银行代发工资想贷款做生意,本人每月工资在4350左右，自己有生意，每年利润在十五万到四十万之间，现想向贵公司贷款以做周转，望能审批，不胜感激，谢谢,80000,13,36,0,1,4,1,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,16,4,37,4,0,0,0,0,0
http://www.we.com/loan/212287,自己想做点小生意,目前在一家民营企业上班，老婆闲着，我想借点款给他做点小生意,11000,20,12,2,1,2,2,1,1,1,1,11000,11000,0,0,6,1,3,0,0,0,0,8,2,50,2,0,0,0,0,0
http://www.we.com/loan/212288,装修,个体业主，现居贵州省贵阳市，从事租赁和商务服务业行业，经营稳定，收入良好，贷款用于装修。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,93400,13.2,36,1,6,2,2,2,1,1,0,93400,93400,28393.6,0,0,0,5,1,1,1,0,20,1,52,1,0,1,0,0,1
http://www.we.com/loan/212289,资金周转,公司法人，现居江苏省南通市，从事制造业行业，经营稳定，收入良好，贷款用于资金周转。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,50700,12,18,2,6,3,1,2,1,1,1,0,50700,0,0,0,0,7,1,0,1,0,8,2,32,1,0,1,0,0,1
http://www.we.com/loan/212290,日常生活消费,公司职员，现居北京省北京市，从事批发和零售业行业，工作收入稳定，贷款用于日常生活消费。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,30800,13.2,36,1,6,2,2,2,1,1,0,30800,30800,9363.2,0,0,0,4,1,0,0,0,18,1,11,1,0,0,0,0,0
http://www.we.com/loan/212291,房子装修,我想借款装修房子，我在个人单位工作，每月现金发放，名下有一辆车价值8万元,30000,15,24,0,1,1,1,1,2,0,0,0,0,0,0,0,0,3,0,0,1,0,8,1,37,2,0,0,0,0,0
http://www.we.com/loan/212292,借用于店面装修和初期周转,这笔借款是用来店面装修和试业前期周转的，完全在能力承担范围内，一定按时还贷，希望大家支持，先感谢各位了！,24000,13,18,0,1,2,3,1,6,0,0,0,0,0,0,0,0,3,0,0,0,0,16,4,36,4,0,0,0,0,0
http://www.we.com/loan/212293,资金周转,本次借贷主要是要扩大生产规模，购置更多设备，扩大生产提高生产力,150000,13,12,0,1,3,1,2,1,0,0,0,0,0,0,0,0,7,0,0,0,0,8,2,33,2,0,0,0,0,0
http://www.we.com/loan/212294,资金周转,想做点生意，还需要点钱。有能力还款，请无须担心。,8000,13,12,3,1,2,2,1,3,1,0,8000,8000,8572.8,8572.8,12,1,3,0,0,0,0,8,4,46,4,0,0,0,0,0
http://www.we.com/loan/212295,创业周转,月工资在5000-8000左右，想创业开个小店，求大神支持。,150000,13,36,0,1,2,3,1,4,0,0,0,0,0,0,0,0,4,1,0,0,0,12,2,50,2,0,0,0,0,0
http://www.we.com/loan/212296,短期资金周转一下,本人信用很好，敬请放心！我想在厂子附近租房开个手机店，额外挣点收入。谢谢~,11000,21,12,0,1,2,1,1,3,0,0,0,0,0,0,0,0,3,1,0,0,0,8,3,37,2,0,0,0,0,0
http://www.we.com/loan/212297,测试测试,测试测试测试测试测试测试测试测试测试测试测试测试,20000,13,12,0,1,2,2,1,11,0,0,0,0,0,0,0,0,3,0,0,0,0,17,4,11,2,0,0,0,0,0
http://www.we.com/loan/212298,kljsdlkfjdsl,1.23213E+23,10000,10,3,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/212299,准备结婚需要贷款。,准备结婚需要贷款。银行贷款太麻烦了。家里的自建房要装修。本人愿意遵守人人贷款所有守则。,35000,15,36,0,1,2,2,1,5,0,0,0,0,0,0,0,0,3,0,0,1,0,20,2,35,3,0,0,0,0,0
http://www.we.com/loan/212300,体验人人贷贷-增加信誉,有还款能力，无不良信贷记录，信誉第一，家里有车有房。,3000,13,12,0,1,1,2,1,4,0,0,0,0,0,0,0,0,3,1,0,1,0,11,2,53,1,0,0,0,0,0
http://www.we.com/loan/212301,创业急需周转资金,个人店铺由于进货需要流动资金周转，请求贵行及投标老板给予支持！本人一定按指定的时间还款！,50000,13,24,0,1,2,2,2,3,0,0,0,0,0,0,0,0,3,1,0,1,0,7,1,13,2,0,0,0,0,0
http://www.we.com/loan/212302,做买卖交房费,只是想做买卖，房费差30000左右，听朋友说可以在这里申请到借款，所以想来试试,30000,13,12,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/212303,日常消费开支,"业务拓展,急需小笔资金周转,望尽快通过,谢谢",5000,12,3,0,1,2,1,1,12,0,0,0,0,0,0,0,0,3,1,1,0,0,4,2,37,2,0,0,0,0,0
http://www.we.com/loan/212304,兼职创业,由于兼职创业，需要资金周转，希望能在此平台得到帮助,70000,13,36,0,1,2,3,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,20,3,52,2,0,0,0,0,0
http://www.we.com/loan/212305,现在是工薪，想借款开网店,本人属于工薪阶层，不想一直给他人打工，想通过电商或者自行经营小店有计划安排自己未来的生活，本人有信心走好每一步，并且每月按时还款，绝不拖欠！,100000,13,12,0,1,2,3,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,20,4,11,1,0,0,0,0,0
http://www.we.com/loan/212306,杨磊测试借款,123131321saasasdada3,10000,10,3,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/212307,6000,gfdddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd,6000,12,9,0,1,2,4,2,13,0,0,0,0,0,0,0,0,7,0,0,0,0,20,4,11,1,0,0,0,0,0
http://www.we.com/loan/212308,淘宝4钻店铺铺货诚信贷款,淘宝旺季到了，现在销量不错，打算做大做强，用于铺货周转,50000,15,3,0,1,2,3,1,6,1,1,20000,20000,0,0,2,0,4,1,0,0,0,0,0,45,4,0,0,0,0,0
http://www.we.com/loan/212309,短期资金周转,本人从事服装实体批发店，2009年至今，全国代理批发商有100多家，因扩大业务需求，2013年加入阿里巴巴诚信通，现销售逐渐增加，现短期资金需要投入下半年新产品开发人员匹配，希望能通过人人贷得以解决！本人信用良好，有过银行创业资金贷款资助几年，从未出现逾期。,50000,11,6,0,1,2,1,2,3,0,0,0,0,0,0,0,0,6,1,0,1,1,0,0,33,4,0,0,0,0,0
http://www.we.com/loan/212310,1.53113E+12,2.22222E+39,100000,10,3,0,1,2,3,2,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,4,0,0,0,0,0,0,0
http://www.we.com/loan/212311,aaaaaa,请上传以下任意一项资料： （1）加盖单位公章（或劳动合同专用章）的劳动合同。查看示例 （2）最近1个月内开具的加盖单位公章（或人力章、财务章）的机打（手写无效）在职证明。查看示例,3000,13,12,0,1,2,3,1,16,0,0,0,0,0,0,0,0,7,0,0,0,0,10,3,44,3,0,0,0,0,0
http://www.we.com/loan/212312,和同学合作创业,和同学合伙创业，事业单位上班，工作稳定，还款有保障。,70000,13,36,0,1,2,3,1,6,0,0,0,0,0,0,0,0,3,0,0,0,0,9,3,51,2,0,0,0,0,0
http://www.we.com/loan/212313,借款购房,购房借款，本人马上结婚，想和老公购买一套自己的房子，由于个人存款有限，所以经朋友介绍，来到宜人贷借款，我是一名小学5年级正式教师，每月固定打卡工资2377元，还有住房公积金，所以还款绝对没问题，请大家放心投标！！！！,50000,13,36,0,1,2,3,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,15,4,61,2,0,1,0,0,0
http://www.we.com/loan/212314,装修房屋资金不到位,因装修房子需要一笔费用，三个月后朋友将借款归还,100000,10,3,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/212315,开淘宝，需要资金,本人搞淘宝，需要资金。诚信借款，有借有还,5000,16,12,0,1,2,3,1,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,44,2,0,1,0,0,0
http://www.we.com/loan/212316,购置新车，有稳定还款来源,借款购置新的车，有稳定还款来源，希望给予支持,150000,13,36,0,1,2,1,1,5,0,0,0,0,0,0,0,0,5,0,0,0,0,9,2,44,3,0,0,0,0,0
http://www.we.com/loan/212317,购房借款,本人想一次性购买小户型商品房一套！希望大家多多支持！,30000,13,12,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/212318,装修周转,新家需要装修，希望大家多多支持。。。。。。。。。。。。。。。。。。。。,100000,10,3,0,1,2,3,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,19,4,32,3,0,0,0,0,0
http://www.we.com/loan/212319,短期资金周转，诚意求助,本人急需短期资金周转，诚意求助，定及时还款,5000,13,6,0,1,2,2,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,15,2,33,4,0,1,0,0,0
http://www.we.com/loan/212320,工作稳定收入稳定还款有保障,工作稳定、收入稳定、博士学位，央行征信无任何污点，还款绝对有保障,200000,13,36,0,5,2,4,2,5,3,3,0,30000,0,0,0,0,4,1,0,1,0,15,4,43,4,0,0,0,0,0
http://www.we.com/loan/212321,资金周转,本人借这比款做为家里消费资金周转，请贵公司给予办理，谢谢。,60000,13,36,0,1,3,2,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,17,3,35,2,0,0,0,0,0
http://www.we.com/loan/212322,急急急，那位老板好心,本人急用钱，望各位老板好心伸出援助之手，本人有固定工作，有一定的还款能力。,50000,13,12,0,1,2,2,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,13,3,52,2,0,0,0,0,0
http://www.we.com/loan/212323,本人救济先赞助赞助,本人已阅读以上的资料 并遵守法律的公正,100000,11,6,0,1,2,1,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,10,1,35,2,0,0,0,0,0
http://www.we.com/loan/212324,投资餐厅,本人工作稳定想投资一个餐厅尚缺十万元。本人信用记录良好，每月工资7500元有偿还能力，恳请批准。,100000,13,36,0,1,2,3,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,12,4,45,2,0,0,0,0,0
http://www.we.com/loan/212325,装修借款,公司部门负责人，现居广东省潮州市，工作收入稳定，除工资外有额外收入。贷款用于装修,100000,13,24,0,1,1,2,1,6,1,1,11000,11000,0,0,0,0,4,0,0,0,0,1,2,44,2,0,0,0,0,0
http://www.we.com/loan/212326,望审核通过谢谢用房子装修用的,望审核通过谢谢用房子装修用的丶谢谢望审核通过谢谢用房子装修用的,50000,13,36,0,1,2,1,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,8,4,44,1,0,0,0,0,0
http://www.we.com/loan/212327,短期使用,"用于短期周转,有实体店，有良好的对私对公流水和现金收入用于还款",100000,13,36,0,1,2,3,2,6,0,0,0,0,0,0,0,0,7,0,0,1,1,18,1,32,2,0,0,0,0,0
http://www.we.com/loan/212328,生活上要用,刚刚在家里出来~！不想问家里要钱~！正在在找工作,3000,11,6,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/212329,急用,急用钱解决现在所遇到的问题。希望快点下款。,200000,10,3,0,1,2,3,2,1,0,0,0,0,0,0,0,0,5,0,0,0,0,18,4,11,2,0,0,0,0,0
http://www.we.com/loan/212330,再次借款，谢谢,再次借款，时间长些，还款压力小一些，如果方便会提前还大家的，谢谢,5000,16,24,0,3,2,2,2,5,2,2,5000,8000,0,0,0,0,3,1,1,0,0,8,4,32,3,0,0,0,0,0
http://www.we.com/loan/212331,生意周转,我是做副食代理的，年销量150多万。利润10多万。在这想临时借款周转9个月,50000,15,9,0,1,3,3,2,5,0,0,0,0,0,0,0,0,4,1,0,1,0,18,1,14,4,0,1,0,0,0
http://www.we.com/loan/212332,购买服务器,用于购买电子产品，往多多支持！！！！！！！！！！！！！,10000,13,12,0,1,2,2,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,19,2,11,2,0,0,0,0,0
http://www.we.com/loan/212333,资金周转,本人是上班兼职开网店因店里急需3000元资金周转，,3000,13,12,0,1,2,2,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,20,1,43,1,0,0,0,0,0
http://www.we.com/loan/212334,扩大经营规模，短期资金周转,扩大经营规模，短期资金周转，主营业务是建材，有长期固定客户,120000,11,6,0,1,2,2,2,1,0,0,0,0,0,0,0,0,7,1,1,1,1,8,1,42,2,0,0,0,0,0
http://www.we.com/loan/212335,短期周转,短期周转，还款信用高！稳定还款！诚信借贷！,20000,13,12,0,1,2,2,1,5,0,0,0,0,0,0,0,0,3,1,1,0,0,17,3,51,1,0,0,0,0,0
http://www.we.com/loan/212336,创业为了让家人过得更好,"你好,我叫张大军希望本周可以接到來自你们的好消息.也就是我所申请的贷款可获批准(创业).我来自安徽,在昆山三越油墨有限公司已工作三年从是技服工作.因工作的关系也结識一些工厂里的单位负责人,因此才有自己想创业的念头.我目前在昆山无房,无车,征信也是一片空白.唯一可证明我信用良好的就是我所提供的工商银行的流水记录(里面有我给泰康人的保险费用已近一年从未有延迟或未缴的情况).至于还款方面,因为我目前是用我业余的时间来操作完全不影响我正职工作的收入,我每个月的基本薪资有7200加上奖金大约近12000～13000",80000,13,24,0,1,3,1,2,4,0,0,0,0,0,0,0,0,4,0,0,0,0,8,2,32,2,0,0,0,0,0
http://www.we.com/loan/212337,贷款,个人生意周转，自己的钱借给朋友了，不好意思催款。 所以请求贵公司发放贷款。准时归还,50000,20,6,0,1,2,2,1,1,0,0,0,0,0,0,0,0,4,0,0,1,0,8,2,32,2,0,0,0,0,0
http://www.we.com/loan/212338,小额生意,短期生意周转资金，短期用过以后立刻就会归还的,3000,10,3,0,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/212339,需要购买电器家具类，信誉借款,需购置一些家电的消费，本人月工资打卡收入平均6000-7000。只有一张小额信用卡，无任何负债，还款非常好。,30000,13,15,0,1,2,2,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,18,2,35,1,0,0,0,0,0
http://www.we.com/loan/212340,生活急需,本人房子将装修，现急需10万块钱进行装修。,15000,13,24,3,1,2,2,2,1,1,0,15000,15000,1401,1401,11,1,3,0,0,0,0,9,2,51,2,0,0,0,0,0
http://www.we.com/loan/212341,事业单位职员借款,本人在徐州泉山区从事教师工作14年，现在在教师培训中心是教务处主任，上任2年，工资 3300，现在想开个小餐馆，但是资金不够，每月工资有限没办法。所以想贵平台帮我一下。谢谢,500000,17,36,0,1,3,3,2,3,0,0,0,0,0,0,0,0,3,1,0,0,0,15,2,32,4,0,1,0,0,0
http://www.we.com/loan/212342,本人准备借款买车,本人由于单位离家里距离较远，同近日来雨水较多，同事也都有按揭车，自己就想通过借款以每月工资还款还息的方式来购买汽车！,50000,13,12,0,1,2,2,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,17,2,44,2,0,1,0,0,0
http://www.we.com/loan/212343,想开一家汽车美容店资金不够,自己在厦门上班老婆要看在家里照顾小孩上学所以想开一家汽车美容店，让老婆管理，还款是没有问题的,100000,13,36,0,1,3,1,2,2,0,0,0,0,0,0,0,0,4,0,0,1,1,18,2,35,3,0,0,0,0,0
http://www.we.com/loan/212344,付房款,买的房子，总价45万，110平米，希望各位朋友能够帮忙,100000,13,12,0,1,2,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/212345,扩大经营,本公司是一家专业生产销售“欧莱仕”家居照明企业，产品有LED吸顶灯，LED厨卫灯 ，LED光源类等产品。拥有一批专业的管理和销售队伍，是北京照明电器协会副理事长单位,200000,13,12,0,1,3,2,2,2,0,0,0,0,0,0,0,0,7,0,0,1,1,18,2,11,4,0,0,0,0,0
http://www.we.com/loan/212346,信用贷款资金周转,店面扩大，进货资金周转，以及员工工资发放,50000,13,36,0,1,1,1,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,41,2,1,0,0,0,0
http://www.we.com/loan/212347,我要借款,我因流动资金紧张，需要向贵公司借钱作周转购生产材料使用。,100000,20,24,0,1,5,1,2,5,0,0,0,0,0,0,0,0,7,1,0,0,0,8,2,44,2,0,0,0,0,0
http://www.we.com/loan/212348,购物贷款,由于买的物品资金较多，借的资金主要用于购物和个人消费。,20000,13,36,0,1,2,3,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,17,2,44,1,0,0,0,0,0
http://www.we.com/loan/212349,新项目[天猫专卖店]快速回本,准备再开一家天猫专卖店；[我公司 新拿下来一个项目，天猫独家品牌销售商，而且花了几十万才搞定入驻成功的！！现在店铺全部已经受理审核完毕，]等着资金周转上线，花了很多时间和很大投入才入驻天猫品牌库的！独家销售商，回本快；还款快！！！请各位老板们，帮忙一下；再次感谢不尽,200000,15,12,0,1,2,3,2,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,44,3,0,0,0,0,0
http://www.we.com/loan/212350,资金周转,最近几个月消费水平比较高，需要一笔周转资金,3000,10,3,0,1,2,3,2,16,0,0,0,0,0,0,0,0,3,0,0,1,0,8,4,51,4,0,0,0,0,0
http://www.we.com/loan/212351,家庭装修,家庭装修还差点钱自己慢慢还不想去找别人借,10000,13,24,0,1,2,2,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0,0
http://www.we.com/loan/212352,开设服装店,用于羊毛衫，羊绒衫，服装店经营，批发，销售等。,200000,13,36,0,1,4,3,2,5,0,0,0,0,0,0,0,0,4,1,0,1,0,17,2,31,4,0,0,0,0,0
http://www.we.com/loan/212353,买光伏发电设备,现在看中了光伏产业的发展，想购入设备来发电。,30000,15,36,0,1,2,3,2,4,0,0,0,0,0,0,0,0,4,1,0,0,0,7,2,45,2,0,0,0,0,0
http://www.we.com/loan/212354,生意周转,我贷款的用途是扩大我的夜宵生意，增加新的设备。,100000,15,36,0,1,2,1,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,19,1,51,2,0,0,0,0,0
http://www.we.com/loan/212355,装修贷款,本人信用好，现在需要装修贷款，保证按月及时还款,50000,13,18,0,1,3,1,2,4,0,0,0,0,0,0,0,0,4,1,1,0,0,20,2,32,2,0,1,0,0,0
